Query Sequence	ReCache	Parquet/Greedy	Columnar/Greedy	Columnar/LRU
2508	6686.15	8076.36	21995.9	24338.5
2509	6686.23	8076.5	21996	24338.6
2510	6686.41	8076.52	21996.2	24338.6
2511	6686.46	8076.57	22040.3	24338.7
2512	6686.49	8076.6	22053	24343.3
2513	6686.59	8077.54	22053.1	24345.8
2514	6686.63	8077.59	22053.2	24351.3
2515	6687.59	8089.03	22087.7	24385.4
2516	6698.95	8098.49	22088.7	24442
2517	6699.03	8098.75	22088.7	24442
2518	6699.07	8098.79	22088.8	24442.2
2519	6699.15	8099.03	22088.8	24442.2
2520	6699.25	8099.9	22091	24450.2
2521	6699.29	8099.94	22095.2	24450.4
2522	6708.35	8109.16	22157.9	24450.5
2523	6717.51	8118.5	22226.4	24450.6
2524	6717.7	8119.53	22226.6	24450.6
2525	6729.11	8128.91	22227.8	24500.9
2526	6729.19	8129.16	22227.9	24500.9
2527	6729.28	8129.91	22228	24507
2528	6729.35	8130.17	22228.1	24507
2529	6729.39	8130.27	22228.1	24507
2530	6729.63	8130.3	22228.6	24507.1
2531	6729.68	8130.41	22228.7	24507.1
2532	6729.76	8130.67	22228.7	24507.1
2533	6729.78	8130.72	22228.8	24509.3
2534	6729.96	8131.74	22228.9	24509.3
2535	6733.13	8133.88	22229.2	24520.1
2536	6733.16	8133.97	22231.5	24522.5
2537	6733.25	8134.22	22231.6	24522.5
2538	6733.46	8134.25	22231.8	24522.5
2539	6733.5	8134.35	22231.9	24522.5
2540	6733.54	8134.46	22231.9	24522.5
2541	6733.56	8134.48	22231.9	24522.6
2542	6733.6	8134.67	22232	24527.6
2543	6733.68	8134.93	22232	24527.6
2544	6733.76	8135.18	22232.1	24527.7
2545	6733.84	8135.44	22232.2	24527.7
2546	6743.33	8145.1	22267.3	24528.5
2547	6743.51	8146.13	22267.5	24528.5
2548	6743.6	8146.26	22267.6	24528.6
2549	6743.78	8146.28	22267.8	24528.6
2550	6743.8	8146.31	22267.8	24528.6
2551	6743.83	8146.34	22267.8	24533
2552	6743.91	8146.59	22267.9	24533.1
2553	6744.87	8158.05	22302.5	24568.1
2554	6756.26	8167.44	22303.4	24597.3
2555	6767.86	8177.06	22304.4	24670.8
2556	6767.9	8177.17	22304.5	24670.8
2557	6769.92	8179.28	22304.6	24670.8
2558	6770.87	8190.61	22337.5	24698.5
2559	6780.57	8200.3	22366.3	24700.4
2560	6780.64	8200.35	22366.3	24704.8
2561	6780.72	8201.1	22366.4	24704.8
2562	6780.77	8201.15	22366.4	24707
2563	6792.36	8210.78	22367.4	24781.3
2564	6803.73	8220.3	22368.4	24808.8
2565	6815.13	8229.71	22369.3	24808.9
2566	6815.21	8229.97	22369.4	24819.3
2567	6815.3	8230.71	22369.5	24819.3
2568	6815.33	8230.81	22369.5	24819.3
2569	6815.36	8230.84	22369.7	24819.4
2570	6815.44	8231.34	22369.8	24819.4
2571	6815.51	8231.94	22369.8	24819.4
2572	6815.58	8232.52	22369.9	24825.4
2573	6815.67	8233.38	22370	24830.8
2574	6815.75	8233.62	22370.1	24842.4
2575	6815.78	8233.65	22386.7	24842.4
2576	6815.86	8233.9	22386.8	24842.5
2577	6815.91	8234.01	22386.8	24842.5
2578	6815.99	8234.27	22386.9	24842.5
2579	6816.06	8234.35	22386.9	24844.8
2580	6816.14	8234.61	22387	24856.2
2581	6816.18	8234.71	22387	24856.2
2582	6816.2	8234.74	22392.9	24861.9
2583	6816.29	8234.76	22392.9	24862
2584	6816.39	8235.77	22393	24866.6
2585	6817.35	8247.12	22450	24866.7
2586	6828.71	8256.58	22451	24866.8
2587	6828.79	8256.84	22451.1	24866.8
2588	6838.39	8266.47	22526.2	24941.2
2589	6838.41	8266.49	22526.2	24941.3
2590	6838.43	8266.51	22526.2	24946.8
2591	6838.54	8267.45	22526.3	24949.6
2592	6838.58	8267.55	22526.3	24949.6
2593	6838.6	8267.6	22526.4	24949.6
2594	6839.54	8278.91	22553.9	24949.7
2595	6851.13	8288.54	22554.9	25024.2
2596	6862.72	8298.17	22555.9	25055.9
2597	6871.98	8307.62	22595.4	25094.8
2598	6872.06	8307.88	22595.5	25094.8
2599	6872.14	8308.11	22595.5	25105.1
2600	6874.19	8310.23	22600.5	25105.3
2601	6874.26	8310.49	22600.6	25105.3
2602	6875.93	8322.08	22600.7	25106.1
2603	6876.01	8322.21	22600.8	25106.7
2604	6876.09	8322.47	22601	25106.7
2605	6876.12	8322.5	22601.1	25106.9
2606	6876.2	8322.75	22601.3	25107.4
2607	6885.37	8331.97	22664.6	25170.6
2608	6885.55	8333.24	22664.8	25179.1
2609	6885.57	8333.3	22664.8	25181.3
2610	6885.59	8333.32	22664.8	25183.6
2611	6885.67	8333.56	22664.9	25183.6
2612	6886.63	8344.91	22721.4	25183.7
2613	6887.58	8356.28	22750.5	25183.8
2614	6887.62	8356.39	22750.5	25183.8
2615	6889.67	8358.52	22750.6	25184
2616	6899.27	8368.15	22783.1	25222.2
2617	6899.29	8368.2	22783.1	25222.3
2618	6908.61	8377.56	22846.4	25222.4
2619	6908.72	8378.52	22846.5	25229.9
2620	6909.68	8389.86	22903.1	25230
2621	6921.08	8399.26	22904.2	25280.5
2622	6921.1	8399.29	22904.2	25280.5
2623	6930.21	8408.57	22934.2	25312.4
2624	6930.32	8408.72	22934.3	25330.3
2625	6930.35	8408.81	22934.4	25335.8
2626	6930.39	8408.91	22934.4	25338.7
2627	6930.41	8408.96	22934.5	25343.2
2628	6930.46	8409.02	22935.5	25415.9
2629	6930.57	8409.04	22935.6	25418.3
2630	6931.52	8420.31	22963	25418.4
2631	6931.6	8420.57	22963.1	25429.5
2632	6940.87	8430.05	23002.1	25429.7
2633	6940.91	8430.09	23002.2	25429.7
2634	6941.02	8431.02	23002.3	25436.4
2635	6941.09	8431.09	23033.5	25437.3
2636	6941.13	8431.2	23033.5	25441.2
2637	6941.17	8431.3	23033.6	25441.3
2638	6941.25	8431.55	23033.6	25452.2
2639	6941.28	8431.58	23034	25465.6
2640	6941.36	8431.84	23034.1	25476.9
2641	6941.4	8431.88	23034.3	25487.7
2642	6941.48	8432.13	23034.3	25488.6
2643	6941.5	8432.15	23034.4	25491
2644	6941.6	8432.4	23034.5	25502
2645	6941.68	8432.66	23034.5	25502.6
2646	6941.75	8432.9	23034.6	25502.6
2647	6941.85	8433.15	23034.7	25503.1
2648	6953.37	8442.89	23036.4	25538.1
2649	6953.4	8442.92	23036.5	25543.9
2650	6953.49	8443.18	23036.6	25543.9
2651	6953.57	8443.44	23036.6	25554.9
2652	6964.93	8452.9	23037.6	25611.7
2653	6965.04	8453.85	23037.7	25616.3
2654	6965.06	8453.88	23037.9	25620.5
2655	6965.14	8454.14	23038	25631.5
2656	6965.17	8454.17	23038	25645.4
2657	6965.22	8454.28	23038.1	25649.9
2658	6965.24	8454.31	23038.1	25652.2
2659	6965.43	8455.35	23038.3	25652.2
2660	6965.52	8455.5	23038.4	25652.8
2661	6965.56	8455.6	23038.4	25658.2
2662	6965.63	8455.85	23038.5	25658.9
2663	6965.68	8455.96	23038.5	25659.1
2664	6965.77	8456.82	23038.6	25663.5
2665	6977.36	8466.46	23039.6	25692.7
2666	6988.68	8475.88	23040.6	25692.8
2667	6998.15	8485.53	23040.6	25693.6
2668	6998.23	8485.79	23040.7	25704.9
2669	6998.27	8485.89	23040.8	25704.9
2670	6998.36	8486.14	23040.8	25705.5
2671	6999.32	8497.52	23114.9	25779.6
2672	6999.34	8497.55	23114.9	25785.7
2673	7008.46	8506.87	23165.1	25785.9
2674	7008.55	8507.12	23165.2	25785.9
2675	7008.74	8508.14	23165.3	25796.8
2676	7008.81	8508.4	23165.4	25796.8
2677	7008.9	8508.66	23165.5	25796.8
2678	7008.94	8508.71	23165.5	25802.3
2679	7009.13	8508.74	23165.7	25802.4
2680	7009.22	8509.49	23165.8	25806.6
2681	7009.41	8510.49	23166	25806.6
2682	7009.43	8510.59	23166	25806.8
2683	7009.51	8510.84	23166.1	25806.8
2684	7010.46	8522.09	23196.3	25837.2
2685	7010.5	8522.2	23196.4	25841.7
2686	7011.46	8533.55	23268.2	25841.8
2687	7011.55	8534.37	23268.3	25848.2
2688	7011.75	8535.41	23268.5	25859.4
2689	7013.79	8537.54	23268.5	25869.9
2690	7013.87	8537.79	23268.6	25869.9
2691	7013.91	8537.89	23268.6	25875.6
2692	7014.1	8537.92	23268.8	25875.6
2693	7023.26	8547.25	23296.8	25875.7
2694	7023.31	8547.27	23296.9	25875.8
2695	7023.34	8547.37	23296.9	25881.3
2696	7023.38	8547.47	23296.9	25881.3
2697	7023.46	8547.73	23297	25881.3
2698	7025.42	8549.79	23310.7	25881.4
2699	7025.62	8549.82	23310.9	25881.4
2700	7025.7	8550.56	23311	25883.2
2701	7025.78	8550.82	23311.1	25894.5
2702	7035.22	8560.28	23374.4	25957.6
2703	7035.24	8560.32	23374.5	25959.8
2704	7035.26	8560.37	23374.5	25962.1
2705	7044.62	8569.78	23426.6	26014.1
2706	7044.69	8570.04	23426.6	26014.6
2707	7056.22	8579.72	23428.4	26061.6
2708	7065.67	8589.21	23458.8	26090.7
2709	7075.01	8598.62	23511.3	26090.8
2710	7075.03	8598.66	23511.3	26091.3
2711	7075.95	8609.78	23540.5	26123.9
2712	7077.1	8620.55	23540.6	26146
2713	7077.35	8620.59	23540.8	26157.8
2714	7077.43	8620.84	23540.9	26157.8
2715	7077.62	8621.89	23541.1	26159.9
2716	7077.7	8622.15	23541.2	26159.9
2717	7077.74	8622.25	23541.2	26165.6
2718	7077.83	8622.5	23541.3	26176.7
2719	7087	8631.83	23610.3	26244.5
2720	7087.08	8632.07	23610.4	26244.5
2721	7087.15	8632.31	23610.5	26244.5
2722	7087.24	8632.56	23610.6	26244.5
2723	7087.29	8632.68	23610.6	26244.7
2724	7087.38	8632.93	23610.7	26244.8
2725	7087.42	8633.03	23610.8	26244.8
2726	7097.1	8642.71	23641.5	26245.6
2727	7097.18	8642.97	23641.5	26245.6
2728	7098.13	8654.25	23716.2	26315.4
2729	7109.71	8663.87	23717.2	26389.7
2730	7119.33	8673.49	23792.8	26389.9
2731	7119.37	8673.59	23792.8	26389.9
2732	7119.45	8673.85	23792.9	26401.1
2733	7119.53	8674.1	23793	26401.1
2734	7119.62	8674.92	23793.1	26406.5
2735	7119.7	8675.18	23793.2	26417.8
2736	7119.73	8675.21	23797.4	26431.2
2737	7131.13	8684.59	23798.4	26459.9
2738	7131.17	8684.63	23798.4	26464.2
2739	7131.25	8684.88	23798.5	26464.8
2740	7131.28	8684.91	23798.5	26467.2
2741	7133.24	8686.97	23812.7	26467.3
2742	7133.31	8687.22	23812.7	26467.3
2743	7142.8	8696.88	23812.8	26489.7
2744	7142.9	8697.74	23812.9	26494.1
2745	7142.98	8697.87	23813	26494.1
2746	7145.03	8700.02	23813.1	26506.6
2747	7145.12	8700.27	23813.1	26517.8
2748	7145.36	8701.32	23813.4	26530.4
2749	7156.76	8710.7	23814.4	26530.5
2750	7157.72	8722.14	23848.8	26564.7
2751	7157.8	8722.39	23848.9	26564.7
2752	7157.89	8723.19	23849	26567.2
2753	7157.95	8723.22	23849	26574
2754	7158.01	8723.25	23849.1	26579.7
2755	7158.03	8723.27	23867	26584.1
2756	7158.07	8723.37	23867.1	26584.1
2757	7158.15	8723.63	23867.2	26584.7
2758	7158.38	8724.66	23867.4	26586.9
2759	7158.42	8724.78	23867.4	26586.9
2760	7158.5	8724.85	23867.4	26587
2761	7158.57	8725.1	23867.5	26587
2762	7167.99	8734.55	23931.3	26649.9
2763	7168.18	8735.56	23931.5	26649.9
2764	7168.35	8736.57	23931.7	26649.9
2765	7168.4	8736.59	23931.7	26655.7
2766	7170.02	8748.11	23960.1	26686.3
2767	7170.21	8749.13	23960.3	26686.3
2768	7170.25	8749.24	23960.4	26686.4
2769	7170.3	8749.36	23960.4	26686.4
2770	7170.33	8749.48	23960.4	26691
2771	7170.37	8749.58	23960.5	26691
2772	7172.42	8751.74	23960.5	26691.2
2773	7183.8	8761.21	23961.5	26747.6
2774	7183.99	8761.23	23961.7	26747.6
2775	7184.06	8761.49	23961.7	26747.6
2776	7193.15	8770.76	23990.9	26797.6
2777	7193.19	8770.87	23991	26797.6
2778	7193.39	8771.91	23991.2	26797.6
2779	7193.47	8772.66	23991.3	26801.9
2780	7202.54	8781.95	24040.5	26830.3
2781	7202.56	8781.99	24040.6	26832.6
2782	7202.65	8782.02	24040.6	26834.5
2783	7213.72	8791.07	24041.6	26873
2784	7213.74	8791.15	24041.6	26873.2
2785	7213.78	8791.26	24041.6	26873.2
2786	7213.87	8791.51	24041.7	26892.9
2787	7213.95	8791.76	24041.8	26893.6
2788	7213.98	8791.79	24041.9	26893.8
2789	7225.38	8801.17	24042.8	26893.9
2790	7225.46	8801.43	24042.9	26905.2
2791	7226.42	8812.79	24101	26964
2792	7226.46	8812.83	24105.7	26964.1
2793	7226.54	8813.09	24105.7	26964.2
2794	7226.63	8813.34	24105.8	26964.8
2795	7226.82	8813.38	24106.1	26964.8
2796	7226.9	8813.61	24106.2	26975.8
2797	7238.5	8823.24	24107.6	27051
2798	7238.58	8823.5	24107.7	27051.1
2799	7238.63	8823.57	24107.7	27051.1
2800	7238.68	8823.68	24107.7	27051.1
2801	7238.76	8823.93	24107.8	27051.1
2802	7238.84	8824.06	24107.9	27051.6
2803	7239.79	8835.35	24140.2	27078.4
2804	7239.83	8835.39	24140.3	27078.5
2805	7239.91	8835.65	24140.3	27078.6
2806	7239.97	8836.17	24140.4	27083.1
2807	7240.07	8837.12	24140.5	27087.7
2808	7249.78	8846.83	24169.4	27133.9
2809	7258.77	8855.88	24221.6	27161.9
2810	7258.82	8856.08	24221.6	27167.8
2811	7258.87	8856.19	24221.7	27167.8
2812	7258.89	8856.22	24239.8	27167.8
2813	7270.52	8865.85	24240.7	27220.6
2814	7270.56	8865.89	24240.8	27220.9
2815	7270.65	8866.64	24240.9	27230.7
2816	7270.73	8867.39	24240.9	27232.8
2817	7270.81	8867.64	24241	27254.2
2818	7282.22	8877.03	24242	27254.5
2819	7282.26	8877.13	24242	27254.5
2820	7282.34	8877.37	24242.1	27266.4
2821	7282.36	8877.4	24242.1	27266.9
2822	7284.02	8888.99	24242.2	27297.7
2823	7284.2	8890.02	24242.4	27306.7
2824	7284.28	8890.27	24242.5	27307.3
2825	7284.37	8890.53	24242.6	27307.3
2826	7284.55	8890.56	24242.7	27327.4
2827	7285.48	8901.65	24292.6	27360.6
2828	7294.8	8911	24344.6	27416.8
2829	7294.89	8911.25	24344.7	27416.8
2830	7304.57	8920.93	24344.8	27463.4
2831	7313.72	8930.28	24383.9	27502.1
2832	7315.68	8932.34	24388.4	27502.2
2833	7315.76	8932.6	24388.5	27502.2
2834	7316.71	8944	24423.1	27502.3
2835	7316.76	8944.06	24423.1	27504.5
2836	7317.71	8955.39	24452.3	27504.6
2837	7317.96	8955.42	24452.6	27506.8
2838	7317.99	8955.44	24452.6	27512.5
2839	7326.93	8964.56	24482.1	27545.5
2840	7326.96	8964.58	24482.1	27551.2
2841	7326.98	8964.61	24498.9	27551.2
2842	7336.46	8974.26	24498.9	27552.1
2843	7336.48	8974.29	24515.6	27552.2
2844	7345.64	8983.62	24584.4	27552.3
2845	7345.74	8984.48	24584.5	27561.5
2846	7345.78	8984.58	24584.5	27561.5
2847	7345.81	8984.61	24584.6	27561.9
2848	7345.88	8984.87	24584.6	27561.9
2849	7355.07	8994.22	24617.3	27562.1
2850	7364.17	9003.55	24667.2	27562.3
2851	7364.35	9003.57	24667.4	27562.4
2852	7364.43	9003.82	24667.4	27562.4
2853	7365.39	9015.16	24724.4	27618.9
2854	7365.43	9015.26	24724.4	27618.9
2855	7374.62	9024.6	24792.7	27619
2856	7384.23	9034.23	24821.6	27652.3
2857	7384.27	9034.34	24821.7	27652.3
2858	7393.62	9043.76	24886.2	27652.4
2859	7395.68	9045.91	24886.2	27652.6
2860	7405.02	9055.32	24937.8	27703.8
2861	7405.97	9066.66	24994	27760.2
2862	7415.09	9075.99	25044	27810.5
2863	7417.18	9078.19	25048.7	27810.7
2864	7417.23	9078.26	25048.8	27810.7
2865	7417.27	9078.3	25048.8	27810.9
2866	7417.36	9079.09	25048.9	27815.4
2867	7417.45	9079.22	25049	27815.4
2868	7417.53	9079.37	25049.1	27815.4
2869	7417.61	9079.63	25049.1	27815.4
2870	7417.69	9079.89	25049.2	27815.5
2871	7417.77	9080.14	25049.3	27815.5
2872	7429.35	9089.77	25050.3	27889.9
2873	7429.43	9090.02	25050.3	27911.7
2874	7429.52	9090.18	25050.4	27911.7
2875	7430.46	9101.44	25082.5	27942.9
2876	7431.42	9112.74	25137.8	27943
2877	7440.86	9122.19	25169.2	27972
2878	7440.95	9123.01	25169.3	27974
2879	7450.65	9132.7	25169.4	27974.8
2880	7452.69	9134.83	25169.4	27975
2881	7464.08	9144.27	25170.4	28024.1
2882	7475.67	9153.88	25171.4	28024.3
2883	7475.88	9153.92	25171.6	28036.5
2884	7475.92	9154.02	25171.6	28055.2
2885	7476.1	9155.05	25171.8	28055.9
2886	7476.14	9155.09	25171.8	28060.3
2887	7477.09	9166.36	25202.7	28116.8
2888	7479.19	9168.56	25202.7	28117
2889	7479.23	9168.58	25202.8	28124.1
2890	7479.28	9168.61	25202.8	28129.8
2891	7479.3	9168.64	25202.9	28135.6
2892	7479.33	9168.66	25202.9	28138.5
2893	7481.42	9170.82	25210.7	28138.7
2894	7481.47	9170.88	25211.8	28138.8
2895	7481.66	9171.9	25212	28138.8
2896	7481.74	9172.03	25212	28151
2897	7491.13	9181.44	25275.4	28151.1
2898	7491.18	9181.5	25340.5	28217
2899	7491.22	9181.6	25340.6	28217.1
2900	7491.39	9182.62	25340.7	28228.3
2901	7491.47	9182.87	25340.8	28239.1
2902	7491.5	9182.97	25340.9	28244.9
2903	7491.58	9183.26	25340.9	28256
2904	7501.19	9193.23	25417.9	28330.6
2905	7501.27	9193.47	25418	28331.4
2906	7512.6	9202.89	25418.9	28388.9
2907	7512.67	9202.96	25418.9	28391.1
2908	7512.75	9203.21	25419	28391.1
2909	7512.82	9203.33	25419.1	28391.1
2910	7512.84	9203.35	25419.1	28396.7
2911	7512.95	9204.31	25419.2	28401.4
2912	7513.03	9204.56	25419.3	28412.1
2913	7513.05	9204.65	25419.3	28416.8
2914	7514	9216.03	25454.1	28451.2
2915	7516.05	9218.2	25458.8	28451.4
2916	7527.64	9228.11	25460.1	28480.7
2917	7527.71	9228.36	25460.2	28480.7
2918	7527.79	9228.62	25460.3	28492.2
2919	7527.83	9228.72	25460.3	28492.4
2920	7527.87	9228.92	25460.3	28492.8
2921	7527.91	9229.02	25460.4	28492.8
2922	7528.87	9240.36	25534.1	28564.7
2923	7529.05	9241.38	25534.2	28566.7
2924	7529.09	9241.42	25534.2	28568.9
2925	7530.76	9241.49	25566	28600.7
2926	7530.83	9241.75	25566.1	28601.2
2927	7530.92	9242.01	25566.1	28601.2
2928	7530.95	9242.15	25566.2	28605.9
2929	7531.03	9242.41	25566.2	28606.6
2930	7531.11	9242.66	25566.3	28618.1
2931	7531.13	9242.69	25566.3	28620.4
2932	7531.21	9243.44	25566.4	28624.7
2933	7531.26	9243.63	25566.5	28624.7
2934	7531.33	9243.89	25566.5	28636.3
2935	7542.69	9253.34	25567.5	28636.4
2936	7552.03	9262.72	25596.4	28688.3
2937	7552.08	9262.78	25596.5	28710.6
2938	7552.16	9263.04	25596.6	28722.3
2939	7552.24	9263.3	25596.6	28733.2
2940	7552.27	9263.4	25596.7	28733.5
2941	7552.35	9263.66	25596.7	28733.5
2942	7552.38	9263.69	25596.8	28739.2
2943	7552.48	9264.62	25596.9	28748.9
2944	7552.57	9265.44	25597	28753.9
2945	7552.59	9265.49	25597	28756.1
2946	7552.63	9265.53	25597	28760.5
2947	7552.71	9265.77	25597.1	28771.3
2948	7552.75	9265.88	25597.1	28776
2949	7552.77	9265.93	25597.1	28778.3
2950	7561.92	9275.25	25626.2	28847.9
2951	7571.03	9284.56	25676.4	28881.2
2952	7571.2	9285.57	25676.5	28892.6
2953	7571.28	9285.83	25676.6	28892.6
2954	7580.72	9295.27	25739.8	28892.7
2955	7590.43	9304.98	25771.4	28893.5
2956	7590.46	9305.01	25771.5	28893.6
2957	7590.54	9305.26	25771.5	28904.6
2958	7590.62	9305.51	25771.6	28905.1
2959	7590.7	9305.76	25771.7	28905.2
2960	7590.81	9306.7	25771.8	28907.5
2961	7590.91	9307.65	25771.9	28913.2
2962	7592.39	9318.93	25771.9	28942.5
2963	7592.47	9319.19	25772	28953.9
2964	7604.06	9328.81	25773	29027.4
2965	7615.67	9338.83	25774	29065.4
2966	7615.73	9339.36	25774	29075.6
2967	7615.83	9340.3	25774.1	29075.6
2968	7615.88	9340.41	25774.2	29091.3
2969	7627.23	9349.85	25775.2	29091.5
2970	7638.84	9359.46	25776.1	29091.8
2971	7647.99	9368.8	25843.8	29164.1
2972	7648.03	9368.93	25843.9	29166.8
2973	7657.18	9378.25	25874.2	29211.8
2974	7657.26	9378.36	25874.3	29230.6
2975	7658.92	9389.91	25874.4	29262.4
2976	7658.97	9389.97	25939.2	29262.5
2977	7670.29	9399.38	25940.2	29262.6
2978	7681.7	9408.89	25941.1	29262.8
2979	7681.88	9409.91	25941.3	29273.5
2980	7681.95	9410.14	25941.4	29284.8
2981	7691.13	9419.35	25993.3	29336.3
2982	7691.21	9419.61	25993.3	29336.9
2983	7691.3	9419.87	25993.4	29336.9
2984	7691.36	9419.92	26057.8	29401.7
2985	7691.43	9420.54	26057.9	29407.2
2986	7691.46	9420.56	26075.9	29425.4
2987	7691.53	9420.82	26076	29425.4
2988	7693.5	9422.89	26090	29438.9
2989	7693.53	9422.92	26090	29441.1
2990	7693.55	9422.94	26090.1	29446.8
2991	7693.58	9422.97	26090.1	29452.6
2992	7693.63	9423.08	26090.1	29452.7
2993	7693.66	9423.1	26090.2	29458.2
2994	7693.68	9423.13	26090.2	29460.9
2995	7693.87	9423.16	26090.4	29461
2996	7694.05	9423.18	26090.5	29461
2997	7694.13	9423.93	26090.6	29465.9
2998	7696.08	9425.96	26095.2	29470.2
2999	7696.28	9425.99	26095.3	29470.2
3000	7696.33	9426.1	26095.4	29475
3001	7705.77	9435.71	26128.5	29475.9
3002	7705.85	9435.97	26128.6	29487
3003	7706.8	9447.34	26162.3	29557.3
3004	7706.84	9447.45	26162.4	29557.6
3005	7706.92	9447.71	26162.4	29557.6
3006	7716.2	9457.17	26201.2	29559.2
3007	7717.95	9468.78	26201.3	29561.4
3008	7729.47	9478.47	26203	29614.3
3009	7738.74	9487.95	26242.1	29614.4
3010	7750.11	9497.41	26243.1	29664.6
3011	7750.21	9498.27	26243.2	29675.9
3012	7750.23	9498.3	26243.2	29678.5
3013	7750.25	9498.34	26243.2	29684
3014	7750.33	9498.6	26243.3	29684
3015	7752.37	9500.72	26243.3	29694.6
3016	7762.08	9510.41	26243.4	29696.7
3017	7763.77	9522.02	26243.5	29728.8
3018	7763.79	9522.08	26243.5	29731
3019	7763.87	9522.33	26243.6	29759.1
3020	7763.96	9523.19	26243.7	29759.1
3021	7764	9523.29	26243.7	29765.2
3022	7764.02	9523.34	26243.7	29767.4
3023	7764.09	9523.95	26243.8	29772.2
3024	7764.27	9523.98	26244	29792.1
3025	7764.46	9524.98	26244.2	29794.3
3026	7764.65	9526	26244.4	29794.4
3027	7764.67	9526.08	26244.4	29794.5
3028	7774.07	9535.5	26272.6	29856.8
3029	7774.15	9535.75	26272.7	29868.7
3030	7774.17	9535.81	26272.7	29873.3
3031	7774.22	9536	26272.8	29879
3032	7774.25	9536.03	26272.8	29879.1
3033	7774.32	9536.27	26272.9	29890.4
3034	7783.6	9545.82	26313.3	29890.5
3035	7784.55	9557.19	26386.3	29933.9
3036	7784.58	9557.21	26386.3	29934.1
3037	7784.66	9557.46	26386.4	29935
3038	7784.75	9557.49	26386.5	29948.8
3039	7796.18	9566.86	26387.5	30000.9
3040	7798.15	9568.93	26401.2	30014.5
3041	7798.23	9569.19	26401.2	30015
3042	7798.31	9569.44	26401.3	30015
3043	7798.36	9569.69	26401.4	30020.4
3044	7798.41	9569.95	26401.4	30020.9
3045	7799.37	9581.38	26435.8	30021
3046	7801.33	9583.41	26449.8	30034.9
3047	7801.49	9584.43	26450	30035
3048	7811.13	9594.04	26525.8	30065.3
3049	7811.17	9594.15	26525.8	30085
3050	7820.3	9603.46	26576	30137.3
3051	7820.38	9603.72	26576.1	30137.3
3052	7822.4	9605.84	26580.7	30141.5
3053	7822.47	9606.08	26580.7	30153.3
3054	7832.08	9615.7	26656.5	30153.4
3055	7832.16	9615.96	26656.5	30153.4
3056	7904.1	9683.19	26725.8	30221.1
3057	7904.29	9683.22	26726	30221.2
3058	7915.82	9692.89	26727.7	30287.6
3059	7925.17	9702.28	26780.4	30345.2
3060	7936.54	9711.74	26781.4	30345.6
3061	7936.58	9711.84	26781.4	30370
3062	7936.63	9711.87	26781.5	30376.7
3063	7945.92	9721.19	26821.4	30409.9
3064	7946.09	9721.22	26821.6	30410
3065	7947.06	9732.56	26850.1	30483.4
3066	7956.43	9741.96	26901.8	30534.8
3067	7966.5	9752.98	26935.2	30574.3
3068	7966.58	9753.24	26935.3	30586
3069	7966.77	9754.28	26935.5	30586.1
3070	7966.81	9754.38	26935.6	30586.4
3071	7967.67	9764.79	26954	30657.1
3072	7967.69	9764.82	26954	30660.2
3073	7979.11	9774.2	26955	30718.3
3074	7979.29	9774.23	26955.1	30718.5
3075	7979.36	9774.49	26955.2	30738.9
3076	7979.4	9774.63	26955.2	30744.6
3077	7979.49	9774.89	26955.3	30745.5
3078	7979.56	9775.5	26955.4	30751
3079	7979.67	9775.53	26955.5	30759.2
3080	7979.75	9775.78	26955.6	30759.2
3081	7979.77	9775.84	26955.6	30761.9
3082	7979.85	9776.09	26955.7	30761.9
3083	7979.92	9776.35	26955.7	30762.6
3084	7981.96	9778.47	26955.8	30762.7
3085	7982.05	9778.72	26955.9	30774.2
3086	7982.1	9778.83	26955.9	30774.3
3087	7982.18	9779.09	26956	30774.9
3088	7983.16	9779.14	27028.2	30775
3089	7983.19	9779.19	27028.2	30780.1
3090	7984.15	9790.44	27096.3	30780.2
3091	7995.74	9800.07	27097.3	30820.1
3092	8005.42	9809.76	27128.8	30870.4
3093	8005.5	9810.01	27128.9	30870.4
3094	8005.53	9810.14	27128.9	30875.3
3095	8005.61	9810.27	27129	30890.1
3096	8005.66	9810.31	27129	30894.5
3097	8005.75	9810.56	27129.1	30895
3098	8005.92	9810.58	27129.3	30895
3099	8005.97	9810.68	27129.3	30895.1
3100	8006.01	9810.79	27129.3	30895.1
3101	8006.09	9811.03	27129.4	30906.5
3102	8007.72	9822.51	27129.5	30907.3
3103	8007.76	9822.61	27129.6	30907.4
3104	8007.82	9822.68	27129.7	30932.2
3105	8007.9	9822.93	27129.8	30932.7
3106	8007.94	9822.98	27129.8	30933
3107	8008.02	9823.21	27129.9	30944.2
3108	8008.05	9823.33	27129.9	30945
3109	8008.08	9823.43	27129.9	30945.1
3110	8008.16	9823.69	27130	30945.1
3111	8008.19	9823.72	27130.1	30959.8
3112	8017.82	9834.35	27180.5	30996.7
3113	8017.84	9834.41	27180.5	30996.8
3114	8027.63	9845.21	27220.2	30997.1
3115	8027.67	9845.24	27220.3	31005.3
3116	8027.69	9845.29	27220.3	31007.7
3117	8039.29	9855.17	27221.3	31086.9
3118	8039.48	9855.2	27221.5	31086.9
3119	8039.5	9855.26	27221.5	31092.7
3120	8039.59	9855.51	27221.6	31092.8
3121	8039.67	9855.75	27221.7	31092.8
3122	8049.27	9866.37	27251.4	31092.9
3123	8049.35	9866.62	27251.4	31093
3124	8051.44	9868.81	27251.5	31106.4
